step,signal,queue,action,throughput,delay
2287,2489157876,3,1,0,114651.0
2287,30037903,36,0,0,114651.0
2287,30037904,14,2,0,114651.0
2288,2489157872,4,0,0,115186.0
2288,2489157876,3,2,0,115186.0
2288,30037903,18.0,2,0,115186.0
2288,30037904,14,2,0,115186.0
2289,2489157872,4,1,0,115725.0
2289,2489157876,3,0,0,115725.0
2289,30037903,36,2,0,115725.0
2289,30037904,14,1,0,115725.0
2290,2489157872,4,2,0,116263.0
2290,2489157876,3,0,0,116263.0
2290,30037903,36,1,0,116263.0
2290,30037904,7.0,0,0,116263.0
2291,2489157872,2.0,1,0,116797.0
2291,2489157876,3,2,0,116797.0
2291,30037903,36,2,0,116797.0
2291,30037904,7.0,0,0,116797.0
2292,2489157872,4,1,0,117332.0
2292,2489157876,3,0,0,117332.0
2292,30037903,36,0,0,117332.0
2292,30037904,14,0,0,117332.0
2293,2489157872,4,2,0,117870.0
2293,2489157876,3,1,0,117870.0
2293,30037903,36,1,0,117870.0
2293,30037904,7.0,1,0,117870.0
2294,2489157872,4,0,0,118408.0
2294,2489157876,3,1,0,118408.0
2294,30037903,36,2,0,118408.0
2294,30037904,14,1,0,118408.0
2295,2489157872,2.0,2,0,118946.0
2295,2489157876,3,2,0,118946.0
2295,30037903,18.0,0,0,118946.0
2295,30037904,14,2,0,118946.0
2296,2489157872,4,0,1,118866.0
2296,2489157876,3,2,1,118866.0
2296,30037903,18.0,1,1,118866.0
2296,30037904,14,0,1,118866.0
2297,2489157872,4,1,0,118803.0
2297,2489157876,3,0,0,118803.0
2297,30037903,36,0,0,118803.0
2297,30037904,14,1,0,118803.0
2298,2489157872,4,2,1,118740.0
2298,2489157876,3,1,1,118740.0
2298,30037903,36,1,1,118740.0
2298,30037904,14,2,1,118740.0
2299,2489157872,4,0,0,118677.0
2299,2489157876,3,2,0,118677.0
2299,30037903,36,2,0,118677.0
2299,30037904,14,0,0,118677.0
2300,2489157872,4,1,0,118614.0
2300,2489157876,3,0,0,118614.0
2300,30037903,18.0,2,0,118614.0
2300,30037904,14,1,0,118614.0
2301,2489157872,4,2,0,118537.0
2301,2489157876,3,1,0,118537.0
2301,30037903,36,0,0,118537.0
2301,30037904,14,2,0,118537.0
2302,2489157872,4,0,0,118473.0
2302,2489157876,3,2,0,118473.0
2302,30037903,36,1,0,118473.0
2302,30037904,14,0,0,118473.0
2303,2489157872,4,1,0,118408.0
2303,2489157876,3,0,0,118408.0
2303,30037903,18.0,0,0,118408.0
2303,30037904,14,1,0,118408.0
2304,2489157872,2.0,2,0,118346.0
2304,2489157876,3,1,0,118346.0
2304,30037903,36,2,0,118346.0
2304,30037904,14,2,0,118346.0
2305,2489157872,4,0,0,118893.0
2305,2489157876,3,2,0,118893.0
2305,30037903,36,0,0,118893.0
2305,30037904,14,1,0,118893.0
2306,2489157872,4,0,0,119442.0
2306,2489157876,3,1,0,119442.0
2306,30037903,36,1,0,119442.0
2306,30037904,14,0,0,119442.0
2307,2489157872,4,1,0,119994.0
2307,2489157876,1.5,2,0,119994.0
2307,30037903,36,2,0,119994.0
2307,30037904,14,2,0,119994.0
2308,2489157872,4,0,0,120547.0
2308,2489157876,3,1,0,120547.0
2308,30037903,18.0,1,0,120547.0
2308,30037904,14,0,0,120547.0
2309,2489157872,4,0,0,121102.0
2309,2489157876,3,2,0,121102.0
2309,30037903,36,0,0,121102.0
2309,30037904,14,1,0,121102.0
2310,2489157872,4,2,0,121057.0
2310,2489157876,3,1,0,121057.0
2310,30037903,36,0,0,121057.0
2310,30037904,14,2,0,121057.0
2311,2489157872,4,0,0,121049.0
2311,2489157876,3,2,0,121049.0
2311,30037903,36,1,0,121049.0
2311,30037904,14,2,0,121049.0
2312,2489157872,4,1,0,121095.0
2312,2489157876,3,0,0,121095.0
2312,30037903,36,2,0,121095.0
2312,30037904,14,0,0,121095.0
2313,2489157872,2.0,2,0,121143.0
2313,2489157876,3,1,0,121143.0
2313,30037903,18.0,2,0,121143.0
2313,30037904,14,1,0,121143.0
2314,2489157872,4,0,0,121699.0
2314,2489157876,3,2,0,121699.0
2314,30037903,36,0,0,121699.0
2314,30037904,14,0,0,121699.0
2315,2489157872,4,1,2,122257.0
2315,2489157876,3,0,2,122257.0
2315,30037903,36,0,2,122257.0
2315,30037904,14,1,2,122257.0
2316,2489157872,2.0,2,0,122815.0
2316,2489157876,3,1,0,122815.0
2316,30037903,18.0,0,0,122815.0
2316,30037904,14,2,0,122815.0
2317,2489157872,4,0,0,123374.0
2317,2489157876,3,0,0,123374.0
2317,30037903,18.0,1,0,123374.0
2317,30037904,14,0,0,123374.0
2318,2489157872,4,1,0,123333.0
2318,2489157876,3,2,0,123333.0
2318,30037903,18.0,2,0,123333.0
2318,30037904,14,1,0,123333.0
2319,2489157872,4,2,0,123292.0
2319,2489157876,3,1,0,123292.0
2319,30037903,36,1,0,123292.0
2319,30037904,14,2,0,123292.0
2320,2489157872,4,1,1,123251.0
2320,2489157876,3,0,1,123251.0
2320,30037903,36,2,1,123251.0
2320,30037904,14,0,1,123251.0
2321,2489157872,4,2,0,123210.0
2321,2489157876,3,1,0,123210.0
2321,30037903,36,1,0,123210.0
2321,30037904,14,1,0,123210.0
2322,2489157872,2.0,0,1,123766.0
2322,2489157876,3,2,1,123766.0
2322,30037903,18.0,0,1,123766.0
2322,30037904,14,2,1,123766.0
2323,2489157872,4,1,0,124323.0
2323,2489157876,3,0,0,124323.0
2323,30037903,36,2,0,124323.0
2323,30037904,14,0,0,124323.0
2324,2489157872,2.0,2,0,124880.0
2324,2489157876,3,1,0,124880.0
2324,30037903,18.0,1,0,124880.0
2324,30037904,14,1,0,124880.0
2325,2489157872,4,0,0,125439.0
2325,2489157876,3,2,0,125439.0
2325,30037903,36,0,0,125439.0
2325,30037904,14,2,0,125439.0
2326,2489157872,4,1,0,125998.0
2326,2489157876,3,0,0,125998.0
2326,30037903,36,1,0,125998.0
2326,30037904,14,0,0,125998.0
2327,2489157872,4,2,0,126557.0
2327,2489157876,3,1,0,126557.0
2327,30037903,36,2,0,126557.0
2327,30037904,14,1,0,126557.0
2328,2489157872,4,1,0,127117.0
2328,2489157876,3,0,0,127117.0
2328,30037903,36,1,0,127117.0
2328,30037904,14,2,0,127117.0
2329,2489157872,4,2,0,127677.0
2329,2489157876,3,2,0,127677.0
2329,30037903,36,2,0,127677.0
2329,30037904,7.0,2,0,127677.0
2330,2489157872,2.0,0,0,128237.0
2330,2489157876,3,1,0,128237.0
2330,30037903,36,0,0,128237.0
2330,30037904,7.0,2,0,128237.0
2331,2489157872,4,0,0,128797.0
2331,2489157876,1.5,2,0,128797.0
2331,30037903,36,1,0,128797.0
2331,30037904,7.0,0,0,128797.0
2332,2489157872,2.0,2,0,129358.0
2332,2489157876,3,1,0,129358.0
2332,30037903,36,2,0,129358.0
2332,30037904,14,0,0,129358.0
2333,2489157872,4,0,1,129919.0
2333,2489157876,3,1,1,129919.0
2333,30037903,36,0,1,129919.0
2333,30037904,14,1,1,129919.0
2334,2489157872,4,0,0,130480.0
2334,2489157876,3,0,0,130480.0
2334,30037903,36,1,0,130480.0
2334,30037904,14,2,0,130480.0
2335,2489157872,4,2,0,131041.0
2335,2489157876,3,1,0,131041.0
2335,30037903,18.0,2,0,131041.0
2335,30037904,14,0,0,131041.0
2336,2489157872,4,0,0,131602.0
2336,2489157876,3,2,0,131602.0
2336,30037903,36,2,0,131602.0
2336,30037904,14,1,0,131602.0
2337,2489157872,4,1,0,132163.0
2337,2489157876,3,0,0,132163.0
2337,30037903,36,0,0,132163.0
2337,30037904,14,2,0,132163.0
2338,2489157872,4,2,0,132724.0
2338,2489157876,1.5,2,0,132724.0
2338,30037903,36,1,0,132724.0
2338,30037904,14,1,0,132724.0
2339,2489157872,4,2,0,133285.0
2339,2489157876,3,1,0,133285.0
2339,30037903,36,2,0,133285.0
2339,30037904,14,0,0,133285.0
2340,2489157872,4,2,0,133846.0
2340,2489157876,3,1,0,133846.0
2340,30037903,36,2,0,133846.0
2340,30037904,14,0,0,133846.0
2341,2489157872,4,0,0,134407.0
2341,2489157876,3,2,0,134407.0
2341,30037903,18.0,1,0,134407.0
2341,30037904,14,1,0,134407.0
2342,2489157872,4,1,0,134968.0
2342,2489157876,3,0,0,134968.0
2342,30037903,36,0,0,134968.0
2342,30037904,14,2,0,134968.0
2343,2489157872,4,2,0,135530.0
2343,2489157876,3,1,0,135530.0
2343,30037903,36,1,0,135530.0
2343,30037904,14,0,0,135530.0
2344,2489157872,4,0,0,136092.0
2344,2489157876,3,2,0,136092.0
2344,30037903,36,2,0,136092.0
2344,30037904,14,1,0,136092.0
2345,2489157872,4,1,0,136654.0
2345,2489157876,1.5,0,0,136654.0
2345,30037903,36,0,0,136654.0
2345,30037904,14,2,0,136654.0
2346,2489157872,2.0,2,0,137216.0
2346,2489157876,3,1,0,137216.0
2346,30037903,18.0,2,0,137216.0
2346,30037904,14,0,0,137216.0
2347,2489157872,2.0,0,0,137778.0
2347,2489157876,3,2,0,137778.0
2347,30037903,36,1,0,137778.0
2347,30037904,7.0,0,0,137778.0
2348,2489157872,4,1,0,138340.0
2348,2489157876,3,2,0,138340.0
2348,30037903,36,2,0,138340.0
2348,30037904,14,1,0,138340.0
2349,2489157872,4,0,0,138903.0
2349,2489157876,3,2,0,138903.0
2349,30037903,36,0,0,138903.0
2349,30037904,14,2,0,138903.0
2350,2489157872,4,1,0,139466.0
2350,2489157876,3,0,0,139466.0
2350,30037903,36,1,0,139466.0
2350,30037904,7.0,1,0,139466.0
2351,2489157872,4,1,0,140029.0
2351,2489157876,3,0,0,140029.0
2351,30037903,36,1,0,140029.0
2351,30037904,7.0,2,0,140029.0
2352,2489157872,4,2,0,140592.0
2352,2489157876,3,0,0,140592.0
2352,30037903,36,2,0,140592.0
2352,30037904,14,0,0,140592.0
2353,2489157872,4,1,0,141155.0
2353,2489157876,3,2,0,141155.0
2353,30037903,36,1,0,141155.0
2353,30037904,14,1,0,141155.0
2354,2489157872,4,0,0,141718.0
2354,2489157876,3,1,0,141718.0
2354,30037903,36,0,0,141718.0
2354,30037904,7.0,0,0,141718.0
2355,2489157872,4,1,0,142282.0
2355,2489157876,3,2,0,142282.0
2355,30037903,18.0,1,0,142282.0
2355,30037904,14,2,0,142282.0
2356,2489157872,4,0,0,142846.0
2356,2489157876,1.5,1,0,142846.0
2356,30037903,36,2,0,142846.0
2356,30037904,14,0,0,142846.0
2357,2489157872,4,2,0,143410.0
2357,2489157876,3,1,0,143410.0
2357,30037903,36,0,0,143410.0
2357,30037904,14,1,0,143410.0
2358,2489157872,4,0,1,143974.0
2358,2489157876,3,2,1,143974.0
2358,30037903,36,2,1,143974.0
2358,30037904,14,2,1,143974.0
2359,2489157872,4,1,0,144538.0
2359,2489157876,3,0,0,144538.0
2359,30037903,36,1,0,144538.0
2359,30037904,14,0,0,144538.0
2360,2489157872,4,2,0,145103.0
2360,2489157876,3,2,0,145103.0
2360,30037903,36,0,0,145103.0
2360,30037904,14,1,0,145103.0
2361,2489157872,4,0,0,145668.0
2361,2489157876,3,1,0,145668.0
2361,30037903,36,0,0,145668.0
2361,30037904,14,2,0,145668.0
2362,2489157872,2.0,2,0,146233.0
2362,2489157876,1.5,0,0,146233.0
2362,30037903,18.0,0,0,146233.0
2362,30037904,7.0,0,0,146233.0
2363,2489157872,4,1,0,146798.0
2363,2489157876,3,2,0,146798.0
2363,30037903,36,2,0,146798.0
2363,30037904,14,0,0,146798.0
2364,2489157872,4,0,0,147363.0
2364,2489157876,3,0,0,147363.0
2364,30037903,36,1,0,147363.0
2364,30037904,14,1,0,147363.0
2365,2489157872,4,1,0,147928.0
2365,2489157876,3,0,0,147928.0
2365,30037903,36,0,0,147928.0
2365,30037904,7.0,1,0,147928.0
2366,2489157872,2.0,2,1,148493.0
2366,2489157876,3,1,1,148493.0
2366,30037903,36,2,1,148493.0
2366,30037904,14,2,1,148493.0
2367,2489157872,4,1,0,149059.0
2367,2489157876,3,2,0,149059.0
2367,30037903,36,1,0,149059.0
2367,30037904,14,0,0,149059.0
2368,2489157872,4,2,1,149625.0
2368,2489157876,3,0,1,149625.0
2368,30037903,36,0,1,149625.0
2368,30037904,14,0,1,149625.0
2369,2489157872,2.0,1,1,150191.0
2369,2489157876,3,0,1,150191.0
2369,30037903,36,2,1,150191.0
2369,30037904,14,1,1,150191.0
2370,2489157872,4,2,0,150757.0
2370,2489157876,3,0,0,150757.0
2370,30037903,36,1,0,150757.0
2370,30037904,14,2,0,150757.0
2371,2489157872,4,1,0,151323.0
2371,2489157876,3,1,0,151323.0
2371,30037903,36,0,0,151323.0
2371,30037904,14,0,0,151323.0
2372,2489157872,2.0,1,0,151889.0
2372,2489157876,3,2,0,151889.0
2372,30037903,36,2,0,151889.0
2372,30037904,14,1,0,151889.0
2373,2489157872,4,0,0,152455.0
2373,2489157876,3,2,0,152455.0
2373,30037903,36,1,0,152455.0
2373,30037904,14,2,0,152455.0
2374,2489157872,4,0,0,153022.0
2374,2489157876,3,1,0,153022.0
2374,30037903,36,1,0,153022.0
2374,30037904,14,0,0,153022.0
2375,2489157872,4,2,0,153589.0
2375,2489157876,3,2,0,153589.0
2375,30037903,36,0,0,153589.0
2375,30037904,14,1,0,153589.0
2376,2489157872,2.0,0,0,154156.0
2376,2489157876,3,0,0,154156.0
2376,30037903,36,2,0,154156.0
2376,30037904,14,2,0,154156.0
2377,2489157872,4,1,0,154723.0
2377,2489157876,1.5,2,0,154723.0
2377,30037903,36,0,0,154723.0
2377,30037904,14,0,0,154723.0
2378,2489157872,4,0,0,155290.0
2378,2489157876,3,1,0,155290.0
2378,30037903,36,2,0,155290.0
2378,30037904,14,1,0,155290.0
2379,2489157872,2.0,2,0,155857.0
2379,2489157876,3,0,0,155857.0
2379,30037903,36,1,0,155857.0
2379,30037904,7.0,2,0,155857.0
2380,2489157872,4,2,0,156424.0
2380,2489157876,3,1,0,156424.0
2380,30037903,36,0,0,156424.0
2380,30037904,14,1,0,156424.0
2381,2489157872,4,0,0,156991.0
2381,2489157876,3,1,0,156991.0
2381,30037903,36,2,0,156991.0
2381,30037904,14,2,0,156991.0
2382,2489157872,4,2,0,156957.0
2382,2489157876,3,0,0,156957.0
2382,30037903,36,1,0,156957.0
2382,30037904,14,0,0,156957.0
2383,2489157872,4,0,0,156922.0
2383,2489157876,3,0,0,156922.0
2383,30037903,36,1,0,156922.0
2383,30037904,14,1,0,156922.0
2384,2489157872,4,1,0,156888.0
2384,2489157876,3,1,0,156888.0
2384,30037903,36,1,0,156888.0
2384,30037904,14,2,0,156888.0
2385,2489157872,4,2,0,156853.0
2385,2489157876,3,2,0,156853.0
2385,30037903,36,0,0,156853.0
2385,30037904,14,0,0,156853.0
2386,2489157872,4,1,0,156218.0
2386,2489157876,3,1,0,156218.0
2386,30037903,36,2,0,156218.0
2386,30037904,14,1,0,156218.0
2387,2489157872,4,2,0,156180.0
2387,2489157876,3,0,0,156180.0
2387,30037903,18.0,2,0,156180.0
2387,30037904,14,2,0,156180.0
2388,2489157872,4,2,0,156144.0
2388,2489157876,3,0,0,156144.0
2388,30037903,36,0,0,156144.0
2388,30037904,14,0,0,156144.0
2389,2489157872,4,1,0,156108.0
2389,2489157876,3,2,0,156108.0
2389,30037903,36,2,0,156108.0
2389,30037904,14,1,0,156108.0
2390,2489157872,4,0,0,156072.0
2390,2489157876,3,1,0,156072.0
2390,30037903,36,2,0,156072.0
2390,30037904,14,2,0,156072.0
2391,2489157872,4,2,0,156035.0
2391,2489157876,3,0,0,156035.0
2391,30037903,36,1,0,156035.0
2391,30037904,14,0,0,156035.0
2392,2489157872,4,1,1,156000.0
2392,2489157876,3,1,1,156000.0
2392,30037903,36,0,1,156000.0
2392,30037904,14,1,1,156000.0
2393,2489157872,4,2,0,155964.0
2393,2489157876,1.5,0,0,155964.0
2393,30037903,36,2,0,155964.0
2393,30037904,14,2,0,155964.0
2394,2489157872,2,1,0,155924.0
2394,2489157876,4,2,0,155924.0
2394,30037903,36,1,0,155924.0
2394,30037904,14,0,0,155924.0
2395,2489157872,2,0,0,156070.0
2395,2489157876,2,1,0,156070.0
2395,30037903,36,0,0,156070.0
2395,30037904,7.0,0,0,156070.0
2396,2489157872,2,2,0,156631.0
2396,2489157876,2,0,0,156631.0
2396,30037903,36,2,0,156631.0
2396,30037904,7.0,1,0,156631.0
2397,2489157872,2,1,0,157193.0
2397,2489157876,2,0,0,157193.0
2397,30037903,36,1,0,157193.0
2397,30037904,14,1,0,157193.0
2398,2489157872,2,2,1,157755.0
2398,2489157876,2,1,1,157755.0
2398,30037903,18.0,0,1,157755.0
2398,30037904,14,2,1,157755.0
2399,2489157872,2,2,0,158318.0
2399,2489157876,2,0,0,158318.0
2399,30037903,36,0,0,158318.0
2399,30037904,14,2,0,158318.0
2400,2489157872,2,2,0,158882.0
2400,2489157876,2,1,0,158882.0
2400,30037903,36,2,0,158882.0
2400,30037904,14,1,0,158882.0
2401,2489157872,2,0,0,159446.0
2401,2489157876,2,1,0,159446.0
2401,30037903,36,1,0,159446.0
2401,30037904,14,2,0,159446.0
2402,2489157872,4,2,0,160011.0
2402,2489157876,2,0,0,160011.0
2402,30037903,18.0,2,0,160011.0
2402,30037904,14,0,0,160011.0
2403,2489157872,2.0,1,2,160576.0
2403,2489157876,2,2,2,160576.0
2403,30037903,36,1,2,160576.0
2403,30037904,7.0,1,2,160576.0
2404,2489157872,4,2,0,161141.0
2404,2489157876,2,0,0,161141.0
2404,30037903,36,0,0,161141.0
2404,30037904,14,1,0,161141.0
2405,2489157872,4,1,0,161706.0
2405,2489157876,2,0,0,161706.0
2405,30037903,36,2,0,161706.0
2405,30037904,14,2,0,161706.0
2406,2489157872,4,1,0,162271.0
2406,2489157876,2,2,0,162271.0
2406,30037903,36,2,0,162271.0
2406,30037904,14,0,0,162271.0
2407,2489157872,4,2,0,162836.0
2407,2489157876,2,0,0,162836.0
2407,30037903,36,0,0,162836.0
2407,30037904,14,1,0,162836.0
2408,2489157872,4,1,1,163401.0
2408,2489157876,2,2,1,163401.0
2408,30037903,36,1,1,163401.0
2408,30037904,14,2,1,163401.0
2409,2489157872,4,0,0,163966.0
2409,2489157876,2,0,0,163966.0
2409,30037903,18.0,0,0,163966.0
2409,30037904,14,0,0,163966.0
2410,2489157872,4,1,0,164531.0
2410,2489157876,2,2,0,164531.0
2410,30037903,36,2,0,164531.0
2410,30037904,14,1,0,164531.0
2411,2489157872,4,1,0,165097.0
2411,2489157876,2,0,0,165097.0
2411,30037903,36,0,0,165097.0
2411,30037904,14,2,0,165097.0
2412,2489157872,4,2,0,165663.0
2412,2489157876,2,0,0,165663.0
2412,30037903,36,1,0,165663.0
2412,30037904,14,0,0,165663.0
2413,2489157872,4,1,0,166229.0
2413,2489157876,2,2,0,166229.0
2413,30037903,36,2,0,166229.0
2413,30037904,14,1,0,166229.0
2414,2489157872,4,1,0,166795.0
2414,2489157876,2,0,0,166795.0
2414,30037903,18.0,1,0,166795.0
2414,30037904,14,2,0,166795.0
2415,2489157872,4,2,0,167361.0
2415,2489157876,2,0,0,167361.0
2415,30037903,36,0,0,167361.0
2415,30037904,14,0,0,167361.0
2416,2489157872,4,1,0,167927.0
2416,2489157876,2,2,0,167927.0
2416,30037903,36,1,0,167927.0
2416,30037904,14,1,0,167927.0
2417,2489157872,4,0,0,168493.0
2417,2489157876,2,1,0,168493.0
2417,30037903,36,2,0,168493.0
2417,30037904,14,1,0,168493.0
2418,2489157872,4,1,0,169059.0
2418,2489157876,2,2,0,169059.0
2418,30037903,36,0,0,169059.0
2418,30037904,14,2,0,169059.0
2419,2489157872,4,2,1,169625.0
2419,2489157876,2,0,1,169625.0
2419,30037903,36,1,1,169625.0
2419,30037904,14,0,1,169625.0
2420,2489157872,4,1,0,170191.0
2420,2489157876,2,2,0,170191.0
2420,30037903,18.0,2,0,170191.0
2420,30037904,14,1,0,170191.0
2421,2489157872,2.0,0,0,170156.0
2421,2489157876,2,1,0,170156.0
2421,30037903,36,2,0,170156.0
2421,30037904,14,0,0,170156.0
2422,2489157872,4,2,0,170121.0
2422,2489157876,1.0,0,0,170121.0
2422,30037903,36,0,0,170121.0
2422,30037904,14,2,0,170121.0
2423,2489157872,4,0,0,170086.0
2423,2489157876,2,1,0,170086.0
2423,30037903,36,0,0,170086.0
2423,30037904,14,1,0,170086.0
2424,2489157872,4,2,1,170051.0
2424,2489157876,1.0,0,1,170051.0
2424,30037903,36,1,1,170051.0
2424,30037904,14,2,1,170051.0
2425,2489157872,4,1,0,170015.0
2425,2489157876,2,2,0,170015.0
2425,30037903,36,2,0,170015.0
2425,30037904,14,0,0,170015.0
2426,2489157872,4,0,0,169979.0
2426,2489157876,2,1,0,169979.0
2426,30037903,36,1,0,169979.0
2426,30037904,7.0,0,0,169979.0
2427,2489157872,4,2,0,169944.0
2427,2489157876,2,0,0,169944.0
2427,30037903,36,1,0,169944.0
2427,30037904,14,1,0,169944.0
2428,2489157872,4,1,0,169909.0
2428,2489157876,1.0,2,0,169909.0
2428,30037903,18.0,0,0,169909.0
2428,30037904,14,2,0,169909.0
2429,2489157872,4,0,0,170469.0
2429,2489157876,2,1,0,170469.0
2429,30037903,36,2,0,170469.0
2429,30037904,14,0,0,170469.0
2430,2489157872,4,2,0,170433.0
2430,2489157876,2,2,0,170433.0
2430,30037903,36,0,0,170433.0
2430,30037904,14,1,0,170433.0
2431,2489157872,2.0,0,0,170399.0
2431,2489157876,2,1,0,170399.0
2431,30037903,36,0,0,170399.0
2431,30037904,14,2,0,170399.0
2432,2489157872,4,0,0,170363.0
2432,2489157876,2,1,0,170363.0
2432,30037903,36,0,0,170363.0
2432,30037904,14,0,0,170363.0
2433,2489157872,4,2,0,170327.0
2433,2489157876,1.0,0,0,170327.0
2433,30037903,36,1,0,170327.0
2433,30037904,14,1,0,170327.0
2434,2489157872,4,1,0,170292.0
2434,2489157876,2,2,0,170292.0
2434,30037903,18.0,1,0,170292.0
2434,30037904,14,2,0,170292.0
2435,2489157872,4,0,0,170256.0
2435,2489157876,1.0,1,0,170256.0
2435,30037903,36,0,0,170256.0
2435,30037904,14,0,0,170256.0
2436,2489157872,4,2,0,170220.0
2436,2489157876,2,0,0,170220.0
2436,30037903,36,2,0,170220.0
2436,30037904,7.0,2,0,170220.0
2437,2489157872,4,1,0,170778.0
2437,2489157876,2,2,0,170778.0
2437,30037903,36,1,0,170778.0
2437,30037904,14,1,0,170778.0
2438,2489157872,4,0,0,170214.0
2438,2489157876,2,1,0,170214.0
2438,30037903,36,2,0,170214.0
2438,30037904,14,2,0,170214.0
2439,2489157872,4,2,0,170168.0
2439,2489157876,2,0,0,170168.0
2439,30037903,36,0,0,170168.0
2439,30037904,14,0,0,170168.0
2440,2489157872,2.0,1,0,170125.0
2440,2489157876,2,1,0,170125.0
2440,30037903,36,1,0,170125.0
2440,30037904,14,2,0,170125.0
2441,2489157872,4,2,0,170082.0
2441,2489157876,2,1,0,170082.0
2441,30037903,36,2,0,170082.0
2441,30037904,14,1,0,170082.0
2442,2489157872,4,0,0,169440.0
2442,2489157876,2,2,0,169440.0
2442,30037903,36,2,0,169440.0
2442,30037904,7.0,1,0,169440.0
2443,2489157872,4,0,0,169396.0
2443,2489157876,2,1,0,169396.0
2443,30037903,36,0,0,169396.0
2443,30037904,14,2,0,169396.0
2444,2489157872,4,2,0,168752.0
2444,2489157876,2,0,0,168752.0
2444,30037903,36,2,0,168752.0
2444,30037904,14,0,0,168752.0
2445,2489157872,4,0,0,169309.0
2445,2489157876,2,1,0,169309.0
2445,30037903,36,2,0,169309.0
2445,30037904,14,1,0,169309.0
2446,2489157872,4,2,0,169866.0
2446,2489157876,2,1,0,169866.0
2446,30037903,36,1,0,169866.0
2446,30037904,14,2,0,169866.0
2447,2489157872,4,2,0,170425.0
2447,2489157876,2,0,0,170425.0
2447,30037903,36,0,0,170425.0
2447,30037904,14,0,0,170425.0
2448,2489157872,4,1,0,170986.0
2448,2489157876,2,2,0,170986.0
2448,30037903,36,1,0,170986.0
2448,30037904,14,1,0,170986.0
2449,2489157872,4,0,0,171547.0
2449,2489157876,2,2,0,171547.0
2449,30037903,36,0,0,171547.0
2449,30037904,14,2,0,171547.0
2450,2489157872,4,0,0,172110.0
2450,2489157876,2,1,0,172110.0
2450,30037903,36,2,0,172110.0
2450,30037904,14,0,0,172110.0
2451,2489157872,4,2,0,172674.0
2451,2489157876,2,0,0,172674.0
2451,30037903,36,1,0,172674.0
2451,30037904,14,1,0,172674.0
2452,2489157872,4,1,0,173239.0
2452,2489157876,2,2,0,173239.0
2452,30037903,36,0,0,173239.0
2452,30037904,14,2,0,173239.0
2453,2489157872,4,0,0,173804.0
2453,2489157876,2,1,0,173804.0
2453,30037903,18.0,2,0,173804.0
2453,30037904,14,0,0,173804.0
2454,2489157872,4,2,0,174369.0
2454,2489157876,2,0,0,174369.0
2454,30037903,36,2,0,174369.0
2454,30037904,14,2,0,174369.0
2455,2489157872,4,1,0,174934.0
2455,2489157876,2,2,0,174934.0
2455,30037903,36,1,0,174934.0
2455,30037904,14,1,0,174934.0
2456,2489157872,4,0,0,175499.0
2456,2489157876,2,1,0,175499.0
2456,30037903,36,0,0,175499.0
2456,30037904,14,0,0,175499.0
2457,2489157872,4,2,0,176064.0
2457,2489157876,2,0,0,176064.0
2457,30037903,36,2,0,176064.0
2457,30037904,14,1,0,176064.0
2458,2489157872,4,1,0,176629.0
2458,2489157876,2,2,0,176629.0
2458,30037903,36,1,0,176629.0
2458,30037904,14,2,0,176629.0
2459,2489157872,2.0,0,0,177194.0
2459,2489157876,2,1,0,177194.0
2459,30037903,36,0,0,177194.0
2459,30037904,14,0,0,177194.0
2460,2489157872,4,0,0,177759.0
2460,2489157876,2,1,0,177759.0
2460,30037903,18.0,1,0,177759.0
2460,30037904,14,1,0,177759.0
2461,2489157872,4,2,0,178324.0
2461,2489157876,2,0,0,178324.0
2461,30037903,36,1,0,178324.0
2461,30037904,14,2,0,178324.0
2462,2489157872,4,1,0,178889.0
2462,2489157876,2,0,0,178889.0
2462,30037903,36,0,0,178889.0
2462,30037904,14,0,0,178889.0
2463,2489157872,2.0,2,0,178853.0
2463,2489157876,2,0,0,178853.0
2463,30037903,35,1,0,178853.0
2463,30037904,14,1,0,178853.0
2464,2489157872,4,1,1,178216.0
2464,2489157876,0,2,1,178216.0
2464,30037903,34,0,1,178216.0
2464,30037904,14,2,1,178216.0
2465,2489157872,4,0,1,176977.0
2465,2489157876,0,1,1,176977.0
2465,30037903,33,1,1,176977.0
2465,30037904,14,0,1,176977.0
2466,2489157872,4,2,0,176937.0
2466,2489157876,0,0,0,176937.0
2466,30037903,32,2,0,176937.0
2466,30037904,14,1,0,176937.0
2467,2489157872,4,1,1,176898.0
2467,2489157876,2,2,1,176898.0
2467,30037903,32,2,1,176898.0
2467,30037904,7.0,1,1,176898.0
2468,2489157872,4,0,0,176859.0
2468,2489157876,0,1,0,176859.0
2468,30037903,31,1,0,176859.0
2468,30037904,14,1,0,176859.0
2469,2489157872,4,2,0,176819.0
2469,2489157876,0,0,0,176819.0
2469,30037903,30,0,0,176819.0
2469,30037904,14,2,0,176819.0
2470,2489157872,4,1,0,176780.0
2470,2489157876,2,0,0,176780.0
2470,30037903,30,1,0,176780.0
2470,30037904,7.0,1,0,176780.0
2471,2489157872,4,2,0,176741.0
2471,2489157876,1.0,2,0,176741.0
2471,30037903,29,0,0,176741.0
2471,30037904,14,1,0,176741.0
2472,2489157872,4,1,0,176702.0
2472,2489157876,2,0,0,176702.0
2472,30037903,28,1,0,176702.0
2472,30037904,14,0,0,176702.0
2473,2489157872,4,1,0,176662.0
2473,2489157876,2,2,0,176662.0
2473,30037903,28,2,0,176662.0
