step,signal,queue
2372,2489157872,28
2372,2489157876,3
2372,30037903,35
2372,30037904,16
2373,2489157872,28
2373,2489157876,3
2373,30037903,35
2373,30037904,16
2374,2489157872,28
2374,2489157876,3
2374,30037903,35
2374,30037904,16
2375,2489157872,28
2375,2489157876,3
2375,30037903,35
2375,30037904,16
2376,2489157872,28
2376,2489157876,3
2376,30037903,35
2376,30037904,16
2377,2489157872,28
2377,2489157876,3
2377,30037903,35
2377,30037904,16
2378,2489157872,28
2378,2489157876,3
2378,30037903,35
2378,30037904,16
2379,2489157872,28
2379,2489157876,3
2379,30037903,35
2379,30037904,16
2380,2489157872,28
2380,2489157876,3
2380,30037903,35
2380,30037904,16
2381,2489157872,28
2381,2489157876,3
2381,30037903,35
2381,30037904,16
2382,2489157872,28
2382,2489157876,3
2382,30037903,35
2382,30037904,16
2383,2489157872,28
2383,2489157876,3
2383,30037903,35
2383,30037904,16
2384,2489157872,28
2384,2489157876,3
2384,30037903,35
2384,30037904,16
2385,2489157872,28
2385,2489157876,3
2385,30037903,35
2385,30037904,16
2386,2489157872,28
2386,2489157876,3
2386,30037903,35
2386,30037904,16
2387,2489157872,28
2387,2489157876,3
2387,30037903,35
2387,30037904,16
2388,2489157872,28
2388,2489157876,3
2388,30037903,35
2388,30037904,16
2389,2489157872,28
2389,2489157876,3
2389,30037903,35
2389,30037904,16
2390,2489157872,28
2390,2489157876,3
2390,30037903,35
2390,30037904,16
2391,2489157872,28
2391,2489157876,3
2391,30037903,35
2391,30037904,16
2392,2489157872,28
2392,2489157876,3
2392,30037903,35
2392,30037904,16
2393,2489157872,28
2393,2489157876,3
2393,30037903,35
2393,30037904,16
2394,2489157872,28
2394,2489157876,3
2394,30037903,35
2394,30037904,16
2395,2489157872,28
2395,2489157876,3
2395,30037903,35
2395,30037904,16
2396,2489157872,28
2396,2489157876,3
2396,30037903,35
2396,30037904,16
2397,2489157872,28
2397,2489157876,3
2397,30037903,35
2397,30037904,16
2398,2489157872,28
2398,2489157876,3
2398,30037903,35
2398,30037904,16
2399,2489157872,28
2399,2489157876,3
2399,30037903,35
2399,30037904,16
2400,2489157872,28
2400,2489157876,3
2400,30037903,35
2400,30037904,16
2401,2489157872,28
2401,2489157876,3
2401,30037903,35
2401,30037904,16
2402,2489157872,28
2402,2489157876,3
2402,30037903,35
2402,30037904,16
2403,2489157872,28
2403,2489157876,3
2403,30037903,35
2403,30037904,16
2404,2489157872,28
2404,2489157876,3
2404,30037903,35
2404,30037904,16
2405,2489157872,28
2405,2489157876,3
2405,30037903,35
2405,30037904,16
2406,2489157872,28
2406,2489157876,3
2406,30037903,35
2406,30037904,16
2407,2489157872,28
2407,2489157876,3
2407,30037903,35
2407,30037904,16
2408,2489157872,28
2408,2489157876,3
2408,30037903,35
2408,30037904,16
2409,2489157872,28
2409,2489157876,3
2409,30037903,35
2409,30037904,16
2410,2489157872,28
2410,2489157876,3
2410,30037903,35
2410,30037904,16
2411,2489157872,28
2411,2489157876,3
2411,30037903,35
2411,30037904,16
2412,2489157872,28
2412,2489157876,3
2412,30037903,35
2412,30037904,16
2413,2489157872,28
2413,2489157876,3
2413,30037903,35
2413,30037904,16
2414,2489157872,28
2414,2489157876,3
2414,30037903,35
2414,30037904,16
2415,2489157872,28
2415,2489157876,3
2415,30037903,35
2415,30037904,16
2416,2489157872,28
2416,2489157876,3
2416,30037903,35
2416,30037904,16
2417,2489157872,28
2417,2489157876,3
2417,30037903,35
2417,30037904,16
2418,2489157872,28
2418,2489157876,3
2418,30037903,35
2418,30037904,16
2419,2489157872,28
2419,2489157876,3
2419,30037903,35
2419,30037904,16
2420,2489157872,28
2420,2489157876,3
2420,30037903,35
2420,30037904,16
2421,2489157872,28
2421,2489157876,3
2421,30037903,35
2421,30037904,16
2422,2489157872,28
2422,2489157876,3
2422,30037903,35
2422,30037904,16
2423,2489157872,28
2423,2489157876,3
2423,30037903,35
2423,30037904,16
2424,2489157872,28
2424,2489157876,3
2424,30037903,35
2424,30037904,16
2425,2489157872,28
2425,2489157876,3
2425,30037903,35
2425,30037904,16
2426,2489157872,28
2426,2489157876,3
2426,30037903,35
2426,30037904,16
2427,2489157872,28
2427,2489157876,3
2427,30037903,35
2427,30037904,16
2428,2489157872,28
2428,2489157876,3
2428,30037903,35
2428,30037904,16
2429,2489157872,28
2429,2489157876,3
2429,30037903,35
2429,30037904,16
2430,2489157872,28
2430,2489157876,3
2430,30037903,35
2430,30037904,16
2431,2489157872,28
2431,2489157876,3
2431,30037903,35
2431,30037904,16
2432,2489157872,28
2432,2489157876,3
2432,30037903,35
2432,30037904,16
2433,2489157872,28
2433,2489157876,3
2433,30037903,35
2433,30037904,16
2434,2489157872,28
2434,2489157876,3
2434,30037903,35
2434,30037904,16
2435,2489157872,28
2435,2489157876,3
2435,30037903,35
2435,30037904,16
2436,2489157872,28
2436,2489157876,3
2436,30037903,35
2436,30037904,16
2437,2489157872,28
2437,2489157876,3
2437,30037903,35
2437,30037904,16
2438,2489157872,28
2438,2489157876,3
2438,30037903,35
2438,30037904,16
2439,2489157872,28
2439,2489157876,2
2439,30037903,35
2439,30037904,16
2440,2489157872,26
2440,2489157876,5
2440,30037903,35
2440,30037904,16
2441,2489157872,26
2441,2489157876,4
2441,30037903,35
2441,30037904,16
2442,2489157872,26
2442,2489157876,4
2442,30037903,35
2442,30037904,16
2443,2489157872,26
2443,2489157876,5
2443,30037903,35
2443,30037904,16
2444,2489157872,26
2444,2489157876,5
2444,30037903,35
2444,30037904,16
2445,2489157872,26
2445,2489157876,5
2445,30037903,35
2445,30037904,16
2446,2489157872,26
2446,2489157876,5
2446,30037903,35
2446,30037904,16
2447,2489157872,26
2447,2489157876,5
2447,30037903,35
2447,30037904,16
2448,2489157872,26
2448,2489157876,5
2448,30037903,35
2448,30037904,16
2449,2489157872,26
2449,2489157876,5
2449,30037903,35
2449,30037904,16
2450,2489157872,26
2450,2489157876,5
2450,30037903,35
2450,30037904,16
2451,2489157872,26
2451,2489157876,5
2451,30037903,35
2451,30037904,16
2452,2489157872,26
2452,2489157876,5
2452,30037903,35
2452,30037904,16
2453,2489157872,26
2453,2489157876,5
2453,30037903,35
2453,30037904,16
2454,2489157872,26
2454,2489157876,5
2454,30037903,35
2454,30037904,16
2455,2489157872,26
2455,2489157876,5
2455,30037903,35
2455,30037904,16
2456,2489157872,26
2456,2489157876,5
2456,30037903,35
2456,30037904,16
2457,2489157872,26
2457,2489157876,5
2457,30037903,35
2457,30037904,16
2458,2489157872,26
2458,2489157876,5
2458,30037903,35
2458,30037904,16
2459,2489157872,26
2459,2489157876,5
2459,30037903,35
2459,30037904,16
2460,2489157872,26
2460,2489157876,5
2460,30037903,35
2460,30037904,16
2461,2489157872,26
2461,2489157876,5
2461,30037903,35
2461,30037904,16
2462,2489157872,26
2462,2489157876,5
2462,30037903,35
2462,30037904,16
2463,2489157872,26
2463,2489157876,5
2463,30037903,35
2463,30037904,16
2464,2489157872,26
2464,2489157876,5
2464,30037903,35
2464,30037904,16
2465,2489157872,26
2465,2489157876,5
2465,30037903,35
2465,30037904,16
2466,2489157872,26
2466,2489157876,5
2466,30037903,35
2466,30037904,16
2467,2489157872,26
2467,2489157876,5
2467,30037903,35
2467,30037904,16
2468,2489157872,26
2468,2489157876,5
2468,30037903,35
2468,30037904,16
2469,2489157872,26
2469,2489157876,5
2469,30037903,35
2469,30037904,16
2470,2489157872,26
2470,2489157876,5
2470,30037903,35
2470,30037904,16
2471,2489157872,26
2471,2489157876,5
2471,30037903,35
2471,30037904,16
2472,2489157872,26
2472,2489157876,5
2472,30037903,35
2472,30037904,16
2473,2489157872,26
2473,2489157876,5
2473,30037903,35
2473,30037904,16
2474,2489157872,26
2474,2489157876,5
2474,30037903,35
2474,30037904,16
2475,2489157872,26
2475,2489157876,5
2475,30037903,35
2475,30037904,16
2476,2489157872,26
2476,2489157876,5
2476,30037903,35
2476,30037904,16
2477,2489157872,26
2477,2489157876,5
2477,30037903,35
2477,30037904,16
2478,2489157872,26
2478,2489157876,5
2478,30037903,35
2478,30037904,16
2479,2489157872,26
2479,2489157876,5
2479,30037903,35
2479,30037904,16
2480,2489157872,26
2480,2489157876,5
2480,30037903,35
2480,30037904,16
2481,2489157872,26
2481,2489157876,5
2481,30037903,34
2481,30037904,16
2482,2489157872,26
2482,2489157876,5
2482,30037903,31
2482,30037904,16
2483,2489157872,26
2483,2489157876,5
2483,30037903,34
2483,30037904,16
2484,2489157872,26
2484,2489157876,5
2484,30037903,33
2484,30037904,16
2485,2489157872,26
2485,2489157876,5
2485,30037903,32
2485,30037904,16
2486,2489157872,26
2486,2489157876,5
2486,30037903,31
2486,30037904,16
2487,2489157872,26
2487,2489157876,5
2487,30037903,30
2487,30037904,16
2488,2489157872,26
2488,2489157876,5
2488,30037903,31
2488,30037904,16
2489,2489157872,26
2489,2489157876,5
2489,30037903,32
2489,30037904,16
2490,2489157872,26
2490,2489157876,5
2490,30037903,33
2490,30037904,16
2491,2489157872,26
2491,2489157876,5
2491,30037903,33
2491,30037904,16
2492,2489157872,26
2492,2489157876,5
2492,30037903,33
2492,30037904,16
2493,2489157872,26
2493,2489157876,5
2493,30037903,33
2493,30037904,16
2494,2489157872,26
2494,2489157876,3
2494,30037903,33
2494,30037904,16
2495,2489157872,26
2495,2489157876,3
2495,30037903,31
2495,30037904,16
2496,2489157872,23
2496,2489157876,3
2496,30037903,28
2496,30037904,16
2497,2489157872,20
2497,2489157876,3
2497,30037903,32
2497,30037904,16
2498,2489157872,17
2498,2489157876,3
2498,30037903,33
2498,30037904,16
2499,2489157872,14
2499,2489157876,3
2499,30037903,31
2499,30037904,16
2500,2489157872,11
2500,2489157876,3
2500,30037903,31
2500,30037904,18
2501,2489157872,8
2501,2489157876,5
2501,30037903,33
2501,30037904,16
2502,2489157872,5
2502,2489157876,5
2502,30037903,31
2502,30037904,16
2503,2489157872,2
2503,2489157876,5
2503,30037903,31
2503,30037904,16
2504,2489157872,2
2504,2489157876,5
2504,30037903,30
2504,30037904,16
2505,2489157872,5
2505,2489157876,5
2505,30037903,31
2505,30037904,16
2506,2489157872,8
2506,2489157876,5
2506,30037903,31
2506,30037904,16
2507,2489157872,8
2507,2489157876,5
2507,30037903,33
2507,30037904,16
2508,2489157872,11
2508,2489157876,5
2508,30037903,33
2508,30037904,16
2509,2489157872,11
2509,2489157876,5
2509,30037903,33
2509,30037904,16
2510,2489157872,14
2510,2489157876,5
2510,30037903,33
2510,30037904,14
2511,2489157872,17
2511,2489157876,5
2511,30037903,30
2511,30037904,12
2512,2489157872,17
2512,2489157876,5
2512,30037903,30
2512,30037904,10
2513,2489157872,20
2513,2489157876,5
2513,30037903,31
2513,30037904,8
2514,2489157872,23
2514,2489157876,5
2514,30037903,33
2514,30037904,6
2515,2489157872,26
2515,2489157876,5
2515,30037903,33
2515,30037904,6
2516,2489157872,26
2516,2489157876,5
2516,30037903,33
2516,30037904,4
2517,2489157872,26
2517,2489157876,5
2517,30037903,33
2517,30037904,4
2518,2489157872,26
2518,2489157876,5
2518,30037903,33
2518,30037904,4
2519,2489157872,26
2519,2489157876,5
2519,30037903,31
2519,30037904,4
2520,2489157872,26
2520,2489157876,5
2520,30037903,28
2520,30037904,6
2521,2489157872,26
2521,2489157876,5
2521,30037903,25
2521,30037904,8
2522,2489157872,26
2522,2489157876,5
2522,30037903,24
2522,30037904,10
2523,2489157872,26
2523,2489157876,5
2523,30037903,22
2523,30037904,10
2524,2489157872,26
2524,2489157876,5
2524,30037903,24
2524,30037904,12
2525,2489157872,26
2525,2489157876,5
2525,30037903,26
2525,30037904,14
2526,2489157872,26
2526,2489157876,5
2526,30037903,27
2526,30037904,14
2527,2489157872,26
2527,2489157876,5
2527,30037903,29
2527,30037904,14
2528,2489157872,26
2528,2489157876,5
2528,30037903,30
2528,30037904,16
2529,2489157872,26
2529,2489157876,5
2529,30037903,29
2529,30037904,16
2530,2489157872,26
2530,2489157876,5
2530,30037903,31
2530,30037904,16
2531,2489157872,26
2531,2489157876,5
2531,30037903,33
2531,30037904,16
2532,2489157872,26
2532,2489157876,5
2532,30037903,33
2532,30037904,16
2533,2489157872,26
2533,2489157876,5
2533,30037903,33
2533,30037904,16
2534,2489157872,26
2534,2489157876,5
2534,30037903,33
2534,30037904,16
2535,2489157872,26
2535,2489157876,5
2535,30037903,33
2535,30037904,16
2536,2489157872,26
2536,2489157876,5
2536,30037903,31
2536,30037904,16
2537,2489157872,26
2537,2489157876,5
2537,30037903,31
2537,30037904,16
2538,2489157872,26
2538,2489157876,5
2538,30037903,33
2538,30037904,16
2539,2489157872,26
2539,2489157876,5
2539,30037903,36
2539,30037904,16
2540,2489157872,26
2540,2489157876,5
2540,30037903,36
2540,30037904,16
2541,2489157872,26
2541,2489157876,5
2541,30037903,36
2541,30037904,16
2542,2489157872,26
2542,2489157876,5
2542,30037903,36
2542,30037904,16
2543,2489157872,26
2543,2489157876,5
2543,30037903,36
2543,30037904,16
2544,2489157872,26
2544,2489157876,5
2544,30037903,36
2544,30037904,16
2545,2489157872,26
2545,2489157876,5
2545,30037903,34
2545,30037904,16
2546,2489157872,26
2546,2489157876,5
2546,30037903,34
2546,30037904,16
2547,2489157872,26
2547,2489157876,5
2547,30037903,34
2547,30037904,16
2548,2489157872,26
2548,2489157876,5
2548,30037903,36
2548,30037904,16
2549,2489157872,26
2549,2489157876,5
2549,30037903,36
2549,30037904,16
2550,2489157872,26
2550,2489157876,5
2550,30037903,36
2550,30037904,16
2551,2489157872,26
2551,2489157876,5
2551,30037903,36
2551,30037904,16
2552,2489157872,26
2552,2489157876,5
2552,30037903,36
2552,30037904,16
2553,2489157872,26
2553,2489157876,5
2553,30037903,36
2553,30037904,16
2554,2489157872,26
2554,2489157876,5
2554,30037903,36
2554,30037904,16
2555,2489157872,26
2555,2489157876,5
2555,30037903,36
2555,30037904,16
2556,2489157872,26
2556,2489157876,5
2556,30037903,36
2556,30037904,16
2557,2489157872,26
2557,2489157876,5
2557,30037903,36
2557,30037904,16
2558,2489157872,26
2558,2489157876,5
2558,30037903,36
2558,30037904,16
2559,2489157872,26
2559,2489157876,5
2559,30037903,36
2559,30037904,16
2560,2489157872,26
2560,2489157876,5
2560,30037903,36
2560,30037904,16
2561,2489157872,26
2561,2489157876,5
2561,30037903,36
2561,30037904,16
2562,2489157872,26
2562,2489157876,5
2562,30037903,36
2562,30037904,16
2563,2489157872,26
2563,2489157876,5
2563,30037903,36
2563,30037904,16
2564,2489157872,26
2564,2489157876,5
2564,30037903,36
2564,30037904,16
2565,2489157872,26
2565,2489157876,5
2565,30037903,36
2565,30037904,16
2566,2489157872,26
2566,2489157876,5
2566,30037903,36
2566,30037904,16
2567,2489157872,26
2567,2489157876,5
2567,30037903,36
2567,30037904,16
2568,2489157872,26
2568,2489157876,5
2568,30037903,36
2568,30037904,16
2569,2489157872,26
2569,2489157876,5
2569,30037903,36
2569,30037904,16
2570,2489157872,26
2570,2489157876,5
2570,30037903,36
2570,30037904,16
2571,2489157872,26
2571,2489157876,5
2571,30037903,36
2571,30037904,16
2572,2489157872,26
2572,2489157876,5
2572,30037903,36
2572,30037904,16
2573,2489157872,26
2573,2489157876,5
2573,30037903,36
2573,30037904,16
2574,2489157872,26
2574,2489157876,5
2574,30037903,36
2574,30037904,16
2575,2489157872,26
2575,2489157876,5
2575,30037903,36
2575,30037904,16
2576,2489157872,26
2576,2489157876,5
2576,30037903,36
2576,30037904,16
2577,2489157872,26
2577,2489157876,5
2577,30037903,36
2577,30037904,16
2578,2489157872,26
2578,2489157876,5
2578,30037903,36
2578,30037904,16
2579,2489157872,26
2579,2489157876,5
2579,30037903,36
2579,30037904,16
2580,2489157872,26
2580,2489157876,5
2580,30037903,36
2580,30037904,16
2581,2489157872,26
2581,2489157876,5
2581,30037903,36
2581,30037904,16
2582,2489157872,26
2582,2489157876,5
2582,30037903,36
2582,30037904,16
2583,2489157872,26
2583,2489157876,5
2583,30037903,36
2583,30037904,16
2584,2489157872,26
2584,2489157876,5
2584,30037903,36
2584,30037904,16
2585,2489157872,26
2585,2489157876,5
2585,30037903,36
2585,30037904,16
2586,2489157872,26
2586,2489157876,5
2586,30037903,36
2586,30037904,16
2587,2489157872,26
2587,2489157876,5
2587,30037903,36
2587,30037904,16
2588,2489157872,26
2588,2489157876,5
2588,30037903,36
2588,30037904,16
2589,2489157872,26
2589,2489157876,5
2589,30037903,36
2589,30037904,16
2590,2489157872,26
2590,2489157876,5
2590,30037903,36
2590,30037904,16
2591,2489157872,26
2591,2489157876,5
2591,30037903,36
2591,30037904,16
2592,2489157872,26
2592,2489157876,5
2592,30037903,36
2592,30037904,16
2593,2489157872,26
2593,2489157876,5
2593,30037903,36
2593,30037904,16
2594,2489157872,26
2594,2489157876,5
2594,30037903,36
2594,30037904,16
2595,2489157872,26
2595,2489157876,5
2595,30037903,36
2595,30037904,16
2596,2489157872,26
2596,2489157876,5
2596,30037903,36
2596,30037904,16
2597,2489157872,26
2597,2489157876,5
2597,30037903,36
2597,30037904,16
2598,2489157872,26
2598,2489157876,5
2598,30037903,36
2598,30037904,16
2599,2489157872,26
2599,2489157876,5
2599,30037903,36
2599,30037904,16
2600,2489157872,26
2600,2489157876,5
2600,30037903,36
2600,30037904,16
2601,2489157872,26
2601,2489157876,5
2601,30037903,36
2601,30037904,16
2602,2489157872,26
2602,2489157876,5
2602,30037903,36
2602,30037904,16
2603,2489157872,26
2603,2489157876,5
2603,30037903,36
2603,30037904,16
2604,2489157872,26
2604,2489157876,5
2604,30037903,36
2604,30037904,16
2605,2489157872,26
2605,2489157876,5
2605,30037903,36
2605,30037904,16
2606,2489157872,26
2606,2489157876,5
2606,30037903,36
2606,30037904,16
2607,2489157872,26
2607,2489157876,5
2607,30037903,36
2607,30037904,16
2608,2489157872,26
2608,2489157876,5
2608,30037903,36
2608,30037904,16
2609,2489157872,26
2609,2489157876,5
2609,30037903,36
2609,30037904,16
2610,2489157872,26
2610,2489157876,5
2610,30037903,36
2610,30037904,16
2611,2489157872,26
2611,2489157876,5
2611,30037903,36
2611,30037904,16
2612,2489157872,26
2612,2489157876,5
2612,30037903,36
2612,30037904,16
2613,2489157872,26
2613,2489157876,5
2613,30037903,36
2613,30037904,16
2614,2489157872,26
2614,2489157876,5
2614,30037903,36
2614,30037904,16
2615,2489157872,26
2615,2489157876,5
2615,30037903,36
2615,30037904,16
2616,2489157872,26
2616,2489157876,5
2616,30037903,36
2616,30037904,16
2617,2489157872,26
2617,2489157876,5
2617,30037903,36
2617,30037904,16
2618,2489157872,26
2618,2489157876,5
2618,30037903,36
2618,30037904,16
2619,2489157872,26
2619,2489157876,5
2619,30037903,36
2619,30037904,16
2620,2489157872,26
2620,2489157876,5
2620,30037903,36
2620,30037904,16
2621,2489157872,26
2621,2489157876,5
2621,30037903,36
2621,30037904,16
2622,2489157872,26
2622,2489157876,5
2622,30037903,36
2622,30037904,16
2623,2489157872,26
2623,2489157876,5
2623,30037903,36
2623,30037904,16
2624,2489157872,26
2624,2489157876,5
2624,30037903,36
2624,30037904,16
2625,2489157872,26
2625,2489157876,5
2625,30037903,36
2625,30037904,16
2626,2489157872,26
2626,2489157876,5
2626,30037903,36
2626,30037904,16
2627,2489157872,26
2627,2489157876,5
2627,30037903,36
2627,30037904,16
2628,2489157872,26
2628,2489157876,5
2628,30037903,36
2628,30037904,16
2629,2489157872,26
2629,2489157876,5
2629,30037903,36
2629,30037904,16
2630,2489157872,26
2630,2489157876,5
2630,30037903,36
2630,30037904,16
2631,2489157872,26
2631,2489157876,5
2631,30037903,36
2631,30037904,16
2632,2489157872,26
2632,2489157876,5
2632,30037903,36
2632,30037904,16
2633,2489157872,26
2633,2489157876,5
2633,30037903,36
2633,30037904,16
2634,2489157872,26
2634,2489157876,5
2634,30037903,36
2634,30037904,16
2635,2489157872,26
2635,2489157876,5
2635,30037903,36
2635,30037904,16
2636,2489157872,26
2636,2489157876,5
2636,30037903,36
2636,30037904,16
2637,2489157872,26
2637,2489157876,5
2637,30037903,36
2637,30037904,16
2638,2489157872,26
2638,2489157876,5
2638,30037903,36
2638,30037904,16
2639,2489157872,26
2639,2489157876,5
2639,30037903,36
2639,30037904,16
2640,2489157872,26
2640,2489157876,5
2640,30037903,36
2640,30037904,16
2641,2489157872,26
2641,2489157876,5
2641,30037903,36
2641,30037904,16
2642,2489157872,26
2642,2489157876,5
2642,30037903,36
2642,30037904,16
2643,2489157872,26
2643,2489157876,5
2643,30037903,36
2643,30037904,16
2644,2489157872,26
2644,2489157876,5
2644,30037903,36
2644,30037904,16
2645,2489157872,26
2645,2489157876,5
2645,30037903,36
2645,30037904,16
2646,2489157872,26
2646,2489157876,5
2646,30037903,36
2646,30037904,16
2647,2489157872,26
2647,2489157876,5
2647,30037903,36
2647,30037904,16
2648,2489157872,26
2648,2489157876,5
2648,30037903,36
2648,30037904,16
2649,2489157872,26
2649,2489157876,5
2649,30037903,36
2649,30037904,16
2650,2489157872,26
2650,2489157876,5
2650,30037903,36
2650,30037904,16
2651,2489157872,26
2651,2489157876,5
2651,30037903,36
2651,30037904,16
2652,2489157872,26
2652,2489157876,5
2652,30037903,36
2652,30037904,16
2653,2489157872,26
2653,2489157876,5
2653,30037903,36
2653,30037904,16
2654,2489157872,26
2654,2489157876,5
2654,30037903,36
2654,30037904,16
2655,2489157872,26
2655,2489157876,5
2655,30037903,36
2655,30037904,16
2656,2489157872,26
2656,2489157876,5
2656,30037903,36
2656,30037904,16
2657,2489157872,26
2657,2489157876,5
2657,30037903,36
2657,30037904,16
2658,2489157872,26
2658,2489157876,5
2658,30037903,36
2658,30037904,16
2659,2489157872,26
2659,2489157876,5
2659,30037903,36
2659,30037904,16
2660,2489157872,26
2660,2489157876,5
2660,30037903,36
2660,30037904,16
2661,2489157872,26
2661,2489157876,5
2661,30037903,36
2661,30037904,16
2662,2489157872,26
2662,2489157876,5
2662,30037903,36
2662,30037904,16
2663,2489157872,26
2663,2489157876,5
2663,30037903,36
2663,30037904,16
2664,2489157872,26
2664,2489157876,5
2664,30037903,36
2664,30037904,16
2665,2489157872,26
2665,2489157876,5
2665,30037903,36
2665,30037904,16
2666,2489157872,26
2666,2489157876,5
2666,30037903,36
2666,30037904,16
2667,2489157872,26
2667,2489157876,5
2667,30037903,36
2667,30037904,16
2668,2489157872,26
2668,2489157876,5
2668,30037903,36
2668,30037904,16
2669,2489157872,26
2669,2489157876,5
2669,30037903,36
2669,30037904,16
2670,2489157872,26
2670,2489157876,5
2670,30037903,36
2670,30037904,16
2671,2489157872,26
2671,2489157876,5
2671,30037903,36
2671,30037904,16
2672,2489157872,26
2672,2489157876,5
2672,30037903,36
2672,30037904,16
2673,2489157872,26
2673,2489157876,5
2673,30037903,36
2673,30037904,16
2674,2489157872,26
2674,2489157876,5
2674,30037903,36
2674,30037904,16
2675,2489157872,26
2675,2489157876,5
2675,30037903,36
2675,30037904,16
2676,2489157872,26
2676,2489157876,5
2676,30037903,36
2676,30037904,16
2677,2489157872,26
2677,2489157876,5
2677,30037903,36
2677,30037904,16
2678,2489157872,26
2678,2489157876,5
2678,30037903,36
2678,30037904,16
2679,2489157872,26
2679,2489157876,5
2679,30037903,36
2679,30037904,16
2680,2489157872,26
2680,2489157876,5
2680,30037903,36
2680,30037904,16
2681,2489157872,26
2681,2489157876,5
2681,30037903,36
2681,30037904,16
2682,2489157872,26
2682,2489157876,5
2682,30037903,36
2682,30037904,16
2683,2489157872,26
2683,2489157876,5
2683,30037903,36
2683,30037904,16
2684,2489157872,26
2684,2489157876,5
2684,30037903,36
2684,30037904,16
2685,2489157872,26
2685,2489157876,5
2685,30037903,36
2685,30037904,16
2686,2489157872,26
2686,2489157876,5
2686,30037903,36
2686,30037904,16
2687,2489157872,26
2687,2489157876,5
2687,30037903,36
2687,30037904,16
2688,2489157872,26
2688,2489157876,5
2688,30037903,36
2688,30037904,16
2689,2489157872,26
2689,2489157876,5
2689,30037903,36
2689,30037904,16
2690,2489157872,26
2690,2489157876,5
2690,30037903,36
2690,30037904,16
2691,2489157872,26
2691,2489157876,5
2691,30037903,36
2691,30037904,16
2692,2489157872,26
2692,2489157876,5
2692,30037903,36
2692,30037904,16
2693,2489157872,26
2693,2489157876,5
2693,30037903,36
2693,30037904,16
2694,2489157872,26
2694,2489157876,5
2694,30037903,36
2694,30037904,16
2695,2489157872,26
2695,2489157876,5
2695,30037903,36
2695,30037904,16
2696,2489157872,26
2696,2489157876,5
2696,30037903,36
2696,30037904,16
2697,2489157872,26
2697,2489157876,5
2697,30037903,36
2697,30037904,16
2698,2489157872,26
2698,2489157876,5
2698,30037903,36
2698,30037904,16
2699,2489157872,26
2699,2489157876,5
2699,30037903,36
2699,30037904,16
2700,2489157872,26
2700,2489157876,5
2700,30037903,36
2700,30037904,16
2701,2489157872,26
2701,2489157876,5
2701,30037903,36
2701,30037904,16
2702,2489157872,26
2702,2489157876,5
2702,30037903,36
2702,30037904,16
2703,2489157872,26
2703,2489157876,5
2703,30037903,36
2703,30037904,16
2704,2489157872,26
2704,2489157876,5
2704,30037903,36
2704,30037904,16
2705,2489157872,26
2705,2489157876,5
2705,30037903,36
2705,30037904,16
2706,2489157872,26
2706,2489157876,5
2706,30037903,36
2706,30037904,16
2707,2489157872,26
2707,2489157876,5
2707,30037903,36
2707,30037904,16
2708,2489157872,26
2708,2489157876,5
2708,30037903,36
2708,30037904,16
2709,2489157872,26
2709,2489157876,5
2709,30037903,36
2709,30037904,16
2710,2489157872,26
2710,2489157876,5
2710,30037903,36
2710,30037904,16
2711,2489157872,26
2711,2489157876,5
2711,30037903,36
2711,30037904,16
2712,2489157872,26
2712,2489157876,5
2712,30037903,36
2712,30037904,16
2713,2489157872,26
2713,2489157876,5
2713,30037903,36
2713,30037904,16
2714,2489157872,26
2714,2489157876,5
2714,30037903,36
2714,30037904,16
2715,2489157872,26
2715,2489157876,5
2715,30037903,36
2715,30037904,16
2716,2489157872,26
2716,2489157876,5
2716,30037903,36
2716,30037904,16
2717,2489157872,26
2717,2489157876,5
2717,30037903,36
2717,30037904,16
2718,2489157872,26
2718,2489157876,5
2718,30037903,36
2718,30037904,16
2719,2489157872,26
2719,2489157876,5
2719,30037903,36
2719,30037904,16
2720,2489157872,26
2720,2489157876,5
2720,30037903,36
2720,30037904,16
2721,2489157872,26
2721,2489157876,5
2721,30037903,36
2721,30037904,16
2722,2489157872,26
2722,2489157876,5
2722,30037903,36
2722,30037904,16
2723,2489157872,26
2723,2489157876,5
2723,30037903,36
2723,30037904,16
2724,2489157872,26
2724,2489157876,5
2724,30037903,36
2724,30037904,16
2725,2489157872,26
2725,2489157876,5
2725,30037903,36
2725,30037904,16
2726,2489157872,26
2726,2489157876,5
2726,30037903,36
2726,30037904,16
2727,2489157872,26
2727,2489157876,5
2727,30037903,36
2727,30037904,16
2728,2489157872,26
2728,2489157876,5
2728,30037903,36
2728,30037904,16
2729,2489157872,26
2729,2489157876,5
2729,30037903,36
2729,30037904,16
2730,2489157872,26
2730,2489157876,5
2730,30037903,36
2730,30037904,16
2731,2489157872,26
2731,2489157876,5
2731,30037903,36
2731,30037904,16
2732,2489157872,26
2732,2489157876,5
2732,30037903,36
2732,30037904,16
2733,2489157872,26
2733,2489157876,5
2733,30037903,36
2733,30037904,16
2734,2489157872,26
2734,2489157876,5
2734,30037903,36
2734,30037904,16
2735,2489157872,26
2735,2489157876,5
2735,30037903,36
2735,30037904,16
2736,2489157872,26
2736,2489157876,5
2736,30037903,36
2736,30037904,16
2737,2489157872,26
2737,2489157876,5
2737,30037903,36
2737,30037904,16
2738,2489157872,26
2738,2489157876,5
2738,30037903,36
2738,30037904,16
2739,2489157872,26
2739,2489157876,5
2739,30037903,36
2739,30037904,16
